"Title";"ItemType";"Size";"ItemState";"DirName";"DeletedByName";"DeletedDate";"Id"
"x_barfed002";"Folder";"40912367";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/TemporaryDocumentsDownloads";"Barone Federico";"9/1/2023 8:01:48 AM";"9f9f8fae-f17c-42c0-8fbb-7e7eaed0b734"
"STR-02_OPE-SEISMIC_03.sdb";"File";"302039";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/TemporaryDocumentsDownloads/D.Resciniti/362200DMCSZC123/EXDE02/Attachments/ALLEGATI";"System Account";"11/2/2023 2:18:18 AM";"c8f03293-2143-4ae7-af6f-b7bda4b0caf1"
"STR-02_OPE-SEISMIC_03.$2k";"File";"2072192";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/TemporaryDocumentsDownloads/D.Resciniti/362200DMCSZC123/EXDE02/Attachments/ALLEGATI";"System Account";"11/2/2023 2:18:27 AM";"9e2f8c1a-dee1-4100-b11e-312362392d64"
"Steel Connection Design.pdf";"File";"3630316";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/TemporaryDocumentsDownloads/D.Resciniti/362200DMCSZC123/EXDE02/Attachments/ALLEGATI";"System Account";"11/2/2023 2:18:28 AM";"61bfd769-c3c3-490e-bdf0-d3d41ac23896"
"Originals";"Folder";"12817679";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/C/B/VD/362200DMQBZC369/02";"Zecchino Alessandro";"9/15/2023 7:00:02 AM";"e567faad-6dd7-4e9a-afdc-e6eb79527d4c"
"Load Combination List.xlsx";"File";"74042";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/TemporaryDocumentsDownloads/D.Resciniti/362200DMCSZC123/EXDE02/Attachments/ALLEGATI";"System Account";"11/2/2023 2:18:25 AM";"72c4aef3-6802-4702-a619-04bcd58a4641"
"K475-XZ-SW-3900JSS633201";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/12/2023 9:24:54 AM";"1d7381a4-5122-4266-a6fc-ee61a310496f"
"K475-XZ-SW-3900JSS630001";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/12/2023 9:24:54 AM";"348399ad-6a0d-43b3-b62a-a92a530fd855"
"K475-XZ-DM-3900PID0032101";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/14/2023 12:17:22 PM";"19fc5ff6-d9ae-4ec9-938d-17d6078e651c"
"K475-XZ-DM-3900PID0021803";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/14/2023 1:17:02 PM";"a2a60284-7d16-47a8-b390-33e15a746a4d"
"K475-XZ-DM-3900PID0021120";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/14/2023 1:16:56 PM";"6086a384-ea74-442e-85b3-c7de210e0836"
"K475-XZ-DM-3900PID0021119";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/14/2023 1:17:00 PM";"c7cb591f-4176-47bc-89ea-6a687f621c78"
"K475-XZ-DM-3900PID0021115";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/14/2023 1:16:59 PM";"e8e210fb-bf26-452f-b0c9-6f823d722509"
"K475-XZ-DM-3900PID0021113";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/14/2023 12:17:23 PM";"89ee6ecf-12c0-451d-8849-4e933578668b"
"K475-XZ-DM-3900PID0021112";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/14/2023 12:17:24 PM";"18c0f8be-6e76-4b99-881e-604fa506fa70"
"K475-XZ-DM-3900PID0021111";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/14/2023 1:16:59 PM";"0155cce4-61f0-4109-8cd1-6b7d57b94f8b"
"K475-XZ-DM-3900PID0021110";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/14/2023 1:16:58 PM";"9ce275d7-9fb8-4d1c-ad4f-8618da7b0a24"
"K475-XZ-DM-3900PID0021109";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/14/2023 1:16:57 PM";"adc33047-12e4-48d6-8e72-f0508a61a95d"
"K475-XZ-DM-3900PID0021108";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/14/2023 1:16:57 PM";"206d1385-f41c-4e5e-a991-6a1bcb1adaca"
"K475-XZ-DM-3900PID0021107";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/14/2023 1:16:57 PM";"15326a4f-9eb6-496d-88f7-755a2ed642a4"
"K475-XZ-DM-3900PID0021106";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/14/2023 1:17:00 PM";"98f34218-a449-4f2b-a55e-18116411c3ad"
"K475-XZ-DM-3900PID0021105";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/14/2023 1:17:01 PM";"2895110c-697f-42b1-8166-d40f4a182143"
"K475-XZ-DM-3900PID0021104";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/14/2023 12:17:24 PM";"5383d031-0d7c-4c25-b9b6-b2deffbc3b70"
"K475-XZ-DM-3900PID0021103";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/14/2023 1:17:01 PM";"51228f4d-9b2c-4981-8529-7a986f9f4608"
"K475-XX-DG-3900DW0052001";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/11/2023 10:59:36 AM";"09216a51-974b-4ca8-a7c7-ec6687bb86a1"
"K475-XH-WR-3900MS130005";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/23/2023 10:15:19 AM";"eee86943-5978-4fcf-80f3-bced4ed0f205"
"K475-XH-WR-3900MS130004";"ListItem";"518";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/25/2023 1:47:21 PM";"524bbfbe-424b-4b12-a96f-31b39807166e"
"K475-XH-WR-3900MS130002";"ListItem";"514";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/9/2023 12:18:42 PM";"364c72cf-c630-47d5-932e-10431a6590c5"
"K475-XH-WR-3900MS130001";"ListItem";"514";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/3/2023 11:03:47 AM";"064a43a8-28ac-4ec5-ad7f-ee1f33f6d338"
"K475-XH-WR-3900MS130000";"ListItem";"514";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/9/2023 12:18:42 PM";"c1fb3d5c-b2a2-4f25-9790-b1ebcc20f989"
"K475-XH-VD-RD139902A11010001";"ListItem";"546";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/21/2023 8:52:47 AM";"65079d9a-4512-41a9-980c-0e69763b6dfb"
"K475-XH-VD-RD139501A11010001";"ListItem";"546";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/23/2023 10:44:51 AM";"db2d3e51-ac09-47d7-903c-bb96f69874ae"
"K475-XH-VD-RD138601A11010001";"ListItem";"542";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/30/2023 3:13:42 PM";"c1d550fb-d229-4540-923b-987b0e804c8b"
"K475-XH-VD-RD138401A11010001";"ListItem";"542";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/30/2023 3:13:41 PM";"6c998821-9d00-449e-9072-ce312399c281"
"K475-XH-VD-RD138301A11010001";"ListItem";"542";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/30/2023 3:13:40 PM";"d87770dc-b331-423a-b4ce-2e6b1650678c"
"K475-XH-VD-QP130001B11030001";"ListItem";"538";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/4/2023 2:28:54 PM";"dcca110e-f295-4e66-84d8-aece26458c31"
"K475-XH-VD-QP130001B11030001";"ListItem";"538";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/15/2023 11:55:28 AM";"acf67cae-b82c-4f7b-a513-ebf02c5e3d48"
"K475-XH-VD-QC139902B10020001";"ListItem";"546";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/14/2023 1:22:14 PM";"5a89fe67-857b-4012-9fac-05a4d5a897c6"
"K475-XH-VD-QC138601B10020001";"ListItem";"542";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/6/2023 10:44:14 AM";"df4c3a35-b03b-44a9-954b-2adf6fa65d0b"
"K475-XH-VD-QC138401B10020001";"ListItem";"546";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/24/2023 10:08:32 AM";"e59f2589-037b-4bed-8cf5-ae7551d67e37"
"K475-XH-VD-QC138401B10020001";"ListItem";"542";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/6/2023 10:44:14 AM";"df8bb7b7-bd97-4076-b852-60fa03f491c1"
"K475-XH-VD-QC138301B10020001";"ListItem";"542";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/6/2023 10:44:13 AM";"b4734922-ee56-4cd0-814b-a1fea4779ede"
"K475-XH-VD-QC138301B10020001";"ListItem";"546";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/24/2023 10:08:33 AM";"ec317331-bcc1-42d2-9025-b808184400a9"
"K475-XH-VD-QC130001B10020002";"ListItem";"542";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/30/2023 3:38:35 PM";"778dae50-be49-438a-ae27-e242df79b06b"
"K475-XH-VD-QC130001B10020002";"ListItem";"546";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/30/2023 3:07:54 PM";"6fce3b6e-4c3c-48bb-a77f-01ec96a94e4f"
"K475-XH-VD-QC130001B10020002";"ListItem";"538";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/2/2023 1:59:01 PM";"7de41f7d-3e56-4426-9bf5-6992c4ee6057"
"K475-XH-VD-QC130001B10020002";"ListItem";"922";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientDocumentList";"Digital Documents";"9/5/2023 10:18:16 AM";"5f8eaec8-39e4-4914-bb6e-d8b8eced14e6"
"K475-XH-VD-QC130001B10020001";"ListItem";"538";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/3/2023 4:46:10 PM";"e088052b-9afb-4a55-8ba4-a97c41eb65ff"
"K475-XH-VD-QC130001B10020001";"ListItem";"538";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/15/2023 11:55:28 AM";"a45688b1-7c46-49cf-b9ae-e511a7c78b02"
"K475-XH-VD-QC130001B10020001";"ListItem";"546";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/30/2023 3:07:54 PM";"4bbaeee4-db4e-4759-8978-4b1243d95617"
"K475-XH-VD-FW130001B12020001";"ListItem";"538";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/5/2023 7:17:59 AM";"01bb0c1a-07d5-426e-910d-2a226d50ab28"
"K475-XH-VD-FW130001B12020001";"ListItem";"542";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/2/2023 3:44:29 PM";"87ec1ec0-ff3c-4599-84b1-f092e9e85535"
"K475-XH-SW-3900MS130006";"ListItem";"518";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/12/2023 9:24:55 AM";"b12d5cb2-13b0-4926-a7f8-1c58c786df1c"
"K475-XH-SS-3900JSS131001";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/17/2023 1:28:00 PM";"9d846178-a84a-49c9-88b2-8eeb67ef14b0"
"K475-XH-SS-3900JSS130001";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/31/2023 10:24:57 AM";"ee116143-665e-4c7c-8964-a76247ee86e0"
"K475-XH-SG-3900PP1507";"ListItem";"510";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/26/2023 3:36:45 PM";"780c57b6-c593-45de-86d4-e6214281be5c"
"K475-XH-SG-3900NM1380001";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/26/2023 3:36:43 PM";"f59d770e-4b1a-402d-bef1-000dc062b02d"
"K475-XH-SG-3900JSD130001";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/30/2023 3:38:36 PM";"f61d1b05-1bbe-4be4-b338-8f005cdb6d52"
"K475-XH-SE-3900SP138601";"ListItem";"518";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/25/2023 2:51:55 PM";"69bfc25b-d49b-422f-b9a3-08fc3e2a9ed9"
"K475-XH-SE-3900SP138601";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/22/2023 4:36:04 PM";"ba5a26df-39fc-4c90-830a-a79dd2161c7a"
"K475-XH-SE-3900SP138301";"ListItem";"518";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/25/2023 2:51:55 PM";"e7757227-382f-42c3-9860-a4431f1763f5"
"K475-XH-SE-3900SP138301";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/22/2023 4:36:01 PM";"d33d832b-4d29-4235-ab04-c669854dd74e"
"K475-XH-PQ-3900QCP230001";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/25/2023 2:51:56 PM";"539c6576-20f6-4a41-ac33-05c85c8fba6f"
"K475-XH-PQ-3900QCP220001";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/25/2023 2:40:20 PM";"8f39b7c7-50c5-4c57-8bcc-866e552b33d4"
"K475-XH-PQ-3900QCP130001";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/18/2023 3:52:08 PM";"47c10e70-cc01-4dbe-a131-6ba563507148"
"K475-XH-LM-3900MTO131101";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/25/2023 1:47:21 PM";"a2c332b9-2f17-42c6-ab05-22f8fb28ed4c"
"K475-XH-LL-3900NM0022001";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/12/2023 9:41:49 AM";"eab4f870-68b4-48fa-83e8-5afc3b71c0cc"
"K475-XH-DA-3900NM135025";"ListItem";"514";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/12/2023 10:03:23 AM";"479a3a96-57d9-4e68-ad32-1faf21c80f4e"
"K475-XH-DA-3900NM135018";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/28/2023 1:57:57 PM";"a0c92e10-73dd-4b23-9f9d-149bd0e075ae"
"K475-XH-DA-3900NM135018";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/30/2023 1:32:28 PM";"5bbca4f8-0cd5-4be1-9624-565142bba0bb"
"K475-XH-DA-3900NM135017";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/28/2023 1:57:57 PM";"60b0b026-3ef7-4f63-9276-3ca22bebb347"
"K475-XH-DA-3900NM135017";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/30/2023 1:32:29 PM";"75193b29-d762-491c-85d8-0dbaed81f133"
"K475-XH-DA-3900NM135016";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/28/2023 1:57:56 PM";"6d91a316-6a81-436a-b91c-24f7527117cb"
"K475-XH-DA-3900NM135016";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/30/2023 1:32:29 PM";"d9a8b7b4-ded0-45cf-a7dc-64ae69ed9722"
"K475-XH-DA-3900NM135015";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/28/2023 1:57:55 PM";"142da937-de1d-40f5-b4f3-d91bda23e675"
"K475-XH-DA-3900NM135015";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/30/2023 1:32:26 PM";"aa7192e5-3bf0-402d-94de-a2238dbe0403"
"K475-XH-DA-3900NM135014";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/28/2023 1:57:55 PM";"d2570908-359b-4c65-8724-0ca140ccf6ae"
"K475-XH-DA-3900NM135014";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/30/2023 1:32:26 PM";"cded8e3e-cba7-4c21-a99d-a8dd6c64a73c"
"K475-XH-DA-3900NM135013";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/30/2023 1:32:25 PM";"a6b84a04-8fa2-43dd-9665-c8f13688c592"
"K475-XH-DA-3900NM135012";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/30/2023 1:32:30 PM";"7f57e8b4-9a74-4109-b562-82dca87f3d22"
"K475-XH-DA-3900NM135012";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/28/2023 1:57:54 PM";"1d1104d9-6045-4e14-9c77-fae9f5133174"
"K475-XH-DA-3900NM135011";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/28/2023 1:57:53 PM";"ecda201f-cbf8-498e-b3d5-8ef38213c656"
"K475-XH-DA-3900NM135011";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/30/2023 1:32:24 PM";"51d7e89b-8987-4791-b0e4-873c3e22d4fa"
"K475-XH-DA-3900NM1350101";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/15/2023 10:19:39 AM";"9d93d618-86f0-4c61-98ba-1ede6d549a0c"
"K475-XH-DA-3900NM1350101";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/30/2023 3:25:02 PM";"4655544b-d422-4383-bf8f-61aeb6fedfd9"
"K475-XH-DA-3900NM135010";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/28/2023 1:57:52 PM";"b6c89c6f-0265-4ed1-9750-e5e255eb5949"
"K475-XH-DA-3900NM135010";"ListItem";"518";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/30/2023 1:32:24 PM";"e8e2bd8c-d34c-44da-9298-52a9872bd236"
"K475-XH-DA-3900DW0051004";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/10/2023 3:07:35 PM";"c3742200-a73b-4b0f-a576-017875be11b3"
"K475-XH-DA-3900DW0051002";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/14/2023 1:17:02 PM";"7c6eca9c-eb98-4ab5-a31a-b6190a5c5e60"
"K475-XH-CL-3900NM137001";"ListItem";"518";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/5/2023 7:17:58 AM";"85e69ba8-09bf-4083-8089-18d67b605b51"
"K475-XH-BE-3900SP138401";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/22/2023 4:36:03 PM";"6008fc43-c3d1-48cd-aab8-86b8a8bcc3aa"
"K475-XH-BE-3900SP138401";"ListItem";"518";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/25/2023 2:51:54 PM";"865be093-076c-49e7-87ec-c96be6eeac56"
"K475-VZ-SG-3900JSD000004";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/20/2023 8:36:46 AM";"21e90667-04d0-4dd7-add2-54e54c010a8f"
"K475-VZ-SG-3900JSD000002";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/21/2023 9:21:16 AM";"f7d7bd33-20be-4e9f-bb16-464b6cc33617"
"K475-VZ-SG-3900JSD000002";"ListItem";"526";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/22/2023 4:36:02 PM";"6f2223e4-bb94-47a8-ba86-1639ed31ecc1"
"K475-VZ-SG-3900DW151401";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"12/1/2023 10:54:43 AM";"56d4caeb-cbc0-4e30-bd4d-fcb64a21eb5d"
"K475-VZ-MP-3900ML1003";"ListItem";"506";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/27/2023 2:32:22 PM";"251138b5-131d-4ed3-a9ba-1b92cdcc3357"
"K475-VZ-LS-3900NM000501";"ListItem";"518";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/12/2023 9:24:55 AM";"1955ae4b-98fa-4cc0-b7f9-34dc234e6f13"
"K475-VZ-LP-3900NM1581101";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/2/2023 3:44:30 PM";"c4ec7067-90dc-4e97-9b32-e442710974e7"
"K475-VZ-LP-3900CN000301";"ListItem";"518";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/7/2023 1:08:12 PM";"8bed9ec1-8649-4687-94e0-ab0ffed6e2e0"
"K475-VZ-LE-3900NM1001";"ListItem";"514";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"11/3/2023 8:16:49 AM";"283eac74-d89c-41ff-9d91-895db4547deb"
"K475-VZ-FP-3900NM000201";"ListItem";"522";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/30/2023 3:25:01 PM";"302be169-a980-4664-bf15-4d407301b92d"
"K475-VZ-FP-3900NM000201";"ListItem";"518";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/15/2023 10:19:39 AM";"5e526f84-602e-4fc4-90a0-213e92902f21"
"K475-SZ-SG-3900NM192101";"ListItem";"518";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/11/2023 4:16:09 PM";"bc28f2d9-9301-4c01-bdf5-52f0a77e8409"
"K475-SZ-SG-3900NM190001";"ListItem";"518";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/25/2023 1:21:55 PM";"cc20b5de-6ce8-401c-b6c5-e13525392943"
"K475-SZ-LN-3900NM198001";"ListItem";"518";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"10/25/2023 1:21:55 PM";"6c1f8859-cb83-4753-bd65-167ab0069511"
"K475-SX-DH-3900DW198001";"ListItem";"518";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/28/2023 8:55:45 AM";"644c60ce-4ade-4f67-ac3c-af75a8201b11"
"K475-SX-DA-3900DW196001";"ListItem";"518";"FirstStageRecycleBin";"sites/K475DigitalDocumentsC/Lists/ClientTransmittalQueue";"Digital Documents";"9/28/2023 8:55:46 AM";"1a20eacd-9e72-4963-a853-184e5472d1c0"
